sa1,urban_liveability_index,c_dwelling_density_1600m_per_sqkm,c_street_connectivity_1600m_per_sqkm,c_access_large_public_open_space,c_sa1_prop_affordablehousing,c_sa2_prop_live_work_sa3,c_access_community_culture_leisure,c_access_early_years,c_access_education,c_access_health_services,c_access_sport_rec,c_access_food,c_access_convenience,c_access_busstop2012_400m,c_access_tramstops2012_600m,c_access_trainstations2012_800m,raw_dwelling_density_1600m_per_sqkm,raw_street_connectivity_1600m_per_sqkm,raw_access_large_public_open_space,raw_sa1_prop_affordablehousing,raw_sa2_prop_live_work_sa3,raw_access_community_culture_leisure,raw_access_early_years,raw_access_education,raw_access_health_services,raw_access_sport_rec,raw_access_food,raw_access_convenience,raw_access_busstop2012_400m,raw_access_tramstops2012_600m,raw_access_trainstations2012_800m
2126302,94.61736889,91.58954972,88.43144282,107.918562,104.9236833,97.45379429,94.60288222,80.09827688,84.64777086,95.5969218,102.921524,90.7506444,101.7512484,97.21907005,95.9290239,95.33469997,9.735226745,49.56277921,0.798504988,0.151260504,0.236485356,0.151487064,0.12079174,0.155329627,0.293620994,0.451206497,0.240227582,0.503779547,0.487812859,0,0.005543156
2126303,98.20137281,95.37868335,92.55640974,103.5474108,106.6272346,97.45379429,95.29816442,82.13386576,100.1667327,93.51472766,103.9617863,100.6939861,106.873791,105.8766021,95.9290239,100.9816815,11.58910261,56.55794004,0.623987481,0.165137615,0.236485356,0.166944705,0.176137058,0.566588664,0.238598181,0.474856931,0.540780844,0.65560266,0.811008778,0,0.146256171
2126304,93.99370629,93.61767507,90.5425525,88.47935577,112.6606456,97.45379429,99.96454904,90.67476529,86.58600501,92.52498776,94.08914385,85.71756261,95.54746745,100.1841353,95.9290239,95.16971885,10.72750968,53.14282046,0.022397823,0.214285714,0.236485356,0.270688616,0.408354282,0.20669365,0.212443908,0.25040173,0.088094709,0.319910441,0.598502257,0,0.001432711
2126305,99.82822721,95.78699925,92.91910119,110.6780578,95.12353097,97.45379429,104.5615886,110.0558684,97.71657648,103.1077008,104.2411462,98.10856634,95.54202752,106.3496563,95.9290239,95.11434138,11.78887571,57.17299589,0.90867741,0.071428571,0.236485356,0.372890834,0.935304159,0.50165849,0.492096336,0.481208198,0.462632433,0.319749211,0.828668453,0,5.30E-05
2126306,98.01686619,96.84222887,92.03327135,106.4910944,108.0184682,97.45379429,100.5009214,100.8078898,96.69317085,96.32051289,102.5998958,91.42296662,90.78965858,104.6843346,95.9290239,95.11510888,12.30515857,55.67079664,0.741513573,0.176470588,0.236485356,0.282613344,0.683862269,0.474537809,0.312742178,0.443894257,0.260549587,0.178897392,0.766500022,0,7.21E-05
2126307,94.87187739,96.35844811,91.47336222,90.63503278,122.5618141,97.45379429,103.7261521,96.37320142,92.95154109,90.70061751,99.30600967,89.14990695,86.59162285,87.03809432,95.9290239,95.1122731,12.06846344,54.72129705,0.108462876,0.31372549,0.236485356,0.354317258,0.563288198,0.375383042,0.164234194,0.369007531,0.191842756,0.054475029,0.107744984,0,1.47E-06
2126308,93.96990197,96.08106947,91.60206738,95.1779669,104.768944,97.45379429,104.5538106,95.06236174,92.87514116,89.24968685,99.41035565,88.46421237,85.83794093,84.36893441,95.9290239,95.11224466,11.93275285,54.93955656,0.289838786,0.15,0.236485356,0.372717914,0.527647977,0.373358411,0.125892771,0.371379844,0.17111655,0.032137228,0.008102085,0,7.62E-07
2126309,99.25130796,96.97260044,94.33288618,109.5136375,105.7381004,97.45379429,95.20789731,85.18658115,105.5919253,97.63311844,104.1058837,103.9747728,104.36208,94.80709095,95.9290239,104.6361426,12.36894431,59.57050684,0.862188118,0.157894737,0.236485356,0.16493787,0.259136874,0.710358557,0.347428305,0.478132997,0.639947819,0.581159983,0.397770824,0,0.237285229
2126310,98.02011909,90.82591773,90.81804253,108.5608208,103.8920883,97.45379429,96.62282756,107.567778,94.53738788,105.367883,104.3314743,83.62115335,100.8996211,102.6861473,95.9290239,95.11229487,9.361611285,53.60999925,0.824147064,0.142857143,0.236485356,0.196394856,0.867655847,0.417408651,0.551822553,0.483261815,0.024727416,0.478538819,0.691905325,0,2.01E-06
2126311,92.18577749,92.57192674,87.68827057,108.674395,98.6309539,97.45379429,93.51766595,83.19975651,85.73963814,88.01220589,100.3062247,84.48263101,85.90325895,95.38519034,95.9290239,95.11221411,10.21586565,48.03431407,0.828681498,0.1,0.236485356,0.127360339,0.2051174,0.18426457,0.093191842,0.391747488,0.050766944,0.034073138,0.419351959,0,1.32E-09
2126312,94.91070915,92.81826026,90.93664834,96.11884611,105.9965421,97.45379429,91.55731637,99.0341292,90.47029691,92.27581759,101.2968852,86.2787563,86.53365695,109.1466377,95.9290239,95.11221415,10.33638707,53.81113219,0.327403237,0.16,0.236485356,0.083777491,0.635635761,0.309629024,0.205859487,0.414270223,0.105057677,0.052757022,0.933083078,0,2.20E-09
2126313,93.90033294,89.2091466,87.15378586,98.14664593,86.35497363,97.45379429,95.48797109,104.6846713,94.5693262,93.21855281,92.42538905,96.69901173,87.05967609,101.5305567,95.9290239,95.11221406,8.57058799,47.39611555,0.408362817,0,0.236485356,0.171164521,0.789267495,0.41825503,0.230771642,0.212576151,0.420026412,0.0683473,0.648765759,0,8.60E-11
2126314,93.28451524,94.93964114,89.9088987,101.4735221,121.429203,97.45379429,89.96424942,89.84005469,86.41242596,88.6291352,92.81046657,83.83944981,85.01600622,101.6468777,95.9290239,95.11221406,11.37429631,52.0682639,0.541187812,0.285714286,0.236485356,0.048360137,0.385659461,0.202093731,0.109494446,0.221330915,0.031325773,0.007776536,0.653108159,0,1.37E-10
2126315,97.45804066,90.30267753,90.44545781,102.8899432,120.7277184,97.45379429,93.78854808,107.7456471,95.40668751,97.32679153,104.0307708,84.40113699,94.38011764,103.9875217,95.9290239,95.11221681,9.105610186,52.97816631,0.597738193,0.28,0.236485356,0.13338264,0.872491902,0.440445458,0.339333494,0.476425299,0.048303658,0.285312255,0.740487173,0,6.87E-08
2126316,96.77662658,87.86855626,88.31126156,96.64205674,117.0449243,97.45379429,95.55405561,107.7724114,96.99288034,93.29531122,101.9209228,92.56773344,91.34006528,103.1374546,95.9290239,95.1122142,7.914689222,49.35897461,0.348292337,0.25,0.236485356,0.172633724,0.873219593,0.482480237,0.232800014,0.428457761,0.295151978,0.195210474,0.70875316,0,3.57E-09
2126317,95.54797723,87.89552911,86.38748515,89.57776944,104.768944,97.45379429,97.47214762,99.20890368,95.63267277,92.57277936,97.9474731,97.6665508,93.07238816,108.3706261,95.9290239,95.11221407,7.927885991,46.09661502,0.066251807,0.15,0.236485356,0.215277094,0.640387678,0.446434162,0.21370682,0.33812111,0.449271813,0.246553464,0.904113647,0,3.34E-10
2126318,96.26134604,87.02276935,88.88571181,95.34082757,94.91961103,97.45379429,98.73920904,101.4385547,95.88586669,100.9868536,102.9098911,87.481597,104.4937297,102.8485308,95.9290239,95.11221896,7.500878549,50.33313318,0.296340972,0.069767442,0.236485356,0.243446634,0.701009323,0.453143908,0.436052098,0.450942022,0.141415444,0.58506185,0.697967291,0,1.22E-07
2126319,97.49356385,86.63816522,87.77822688,101.8321828,111.4079946,97.45379429,97.11188011,102.4702328,97.05363548,95.21045555,103.3047673,91.55461222,99.73832091,108.3396942,95.9290239,95.11221532,7.312706691,48.45504898,0.555507282,0.204081633,0.236485356,0.207267562,0.729059462,0.484090274,0.283408469,0.459919559,0.264528784,0.444119934,0.902958924,0,3.15E-08
2126320,97.72602087,89.64791412,90.61119508,105.2627281,98.6309539,97.45379429,98.43672474,105.1633701,94.94200357,106.661997,104.0668549,84.03161456,103.3753144,104.0783933,95.9290239,95.1122808,8.785259889,53.25922525,0.692471249,0.1,0.236485356,0.236721748,0.802282765,0.428131137,0.586020035,0.477245672,0.037134257,0.551913996,0.743879516,0,1.66E-06
2126321,97.84834383,94.02222527,91.34631981,103.7560243,119.8349198,97.45379429,95.9429028,81.14568233,94.44571491,90.61957148,104.3827252,97.95852863,106.1691532,110.4923561,95.9290239,97.31574987,10.92544038,54.50585723,0.632316341,0.272727273,0.236485356,0.181278645,0.149269488,0.414979278,0.162092521,0.484427007,0.458097306,0.63471844,0.983320339,0,0.054900297
2126322,96.01829674,88.71001088,89.61030562,95.93114881,103.2873602,97.45379429,93.7547213,110.5295774,96.5027959,93.78589667,102.9556078,89.18328898,89.93974661,104.5776781,95.9290239,95.1122143,8.326380271,51.56190672,0.319909452,0.137931034,0.236485356,0.132630597,0.948183762,0.469492793,0.245763931,0.451981395,0.19285178,0.153707502,0.762518409,0,5.95E-09
2126323,94.89759952,90.3646246,88.20374417,99.53839607,122.3492876,97.45379429,92.77362197,103.785602,92.70197512,91.28667241,94.23246202,89.52611871,85.51777398,97.67185539,95.9290239,95.11221406,9.13591848,49.17664552,0.463928216,0.3,0.236485356,0.110818618,0.764822834,0.368769438,0.17972093,0.253660079,0.203214352,0.022648046,0.504715872,0,1.52E-10
2126324,95.00224433,92.86862707,92.41539692,98.81152065,98.94572263,97.45379429,92.63212696,100.4093005,93.6573075,93.11899809,103.1517937,86.52185821,88.31137763,100.1454527,95.9290239,95.11221422,10.3610296,56.31880907,0.434907833,0.102564103,0.236485356,0.107672875,0.673025084,0.394086149,0.228140869,0.456441695,0.112405818,0.105445523,0.597058186,0,4.04E-09
2126325,97.63925824,96.58925288,91.65163113,101.2216365,116.4185988,97.45379429,96.83845672,92.73028639,98.68022308,94.28000629,103.6058069,93.15379269,96.98739454,101.7318011,95.9290239,95.30488877,12.18138724,55.02360728,0.531131317,0.244897959,0.236485356,0.201188763,0.464241533,0.527195532,0.258820975,0.466763715,0.312866548,0.362587336,0.65627845,0,0.004800421
2126326,97.21735503,96.19126252,92.18554778,94.08399317,100.6769506,97.45379429,102.5605933,103.9136512,95.87096943,96.27213791,103.1846334,92.91869778,90.63181332,105.7328255,95.9290239,95.11340199,11.98666603,55.92902857,0.246162062,0.116666667,0.236485356,0.328404343,0.768304345,0.452749125,0.31146385,0.457188307,0.305760431,0.174219137,0.80564143,0,2.96E-05
2126329,92.16506714,95.63778265,90.02040197,108.9218883,104.5416111,97.45379429,89.51833948,87.98926416,85.6592111,87.93459056,88.55431641,83.50322377,84.83110529,95.87038663,95.9290239,95.11221406,11.71586983,52.25735229,0.838562629,0.148148148,0.236485356,0.038446586,0.335338598,0.18213322,0.091140826,0.12456705,0.021162808,0.002296399,0.437464911,0,1.26E-11
2126330,89.52342914,83.26156788,81.95594708,93.09546792,108.3887844,97.45379429,92.36869362,77.80532519,81.5137325,84.63915995,87.92936747,88.62892184,100.1702177,86.78058439,95.9290239,95.11221406,5.660668807,38.56013582,0.206695351,0.179487179,0.236485356,0.101816177,0.058449024,0.072276288,0.004057753,0.110358793,0.176095155,0.456920593,0.098131833,0,2.37E-11
2126401,96.82121783,100.6268231,91.2421616,90.93701299,92.5969975,101.0851013,106.8974332,95.60733741,91.29873879,98.23808887,99.09464136,104.8569338,98.94706811,85.19430576,95.9290239,106.8331488,14.15681346,54.32922469,0.120519386,0.050847458,0.273493379,0.424821756,0.542465238,0.331583083,0.363414891,0.364202058,0.666612534,0.420668598,0.038914174,0,0.292062072
2126403,100.2351207,97.9088972,93.88430442,99.14696301,102.9441362,101.0851013,106.7139585,105.7824629,97.09486437,100.5237448,103.8548602,105.6920433,103.6109725,98.20823617,95.9290239,95.3679733,12.82703794,58.80979733,0.448300315,0.135135135,0.273493379,0.420742713,0.819115185,0.485182857,0.423814264,0.472425958,0.691855042,0.558898484,0.524739601,0,0.00637215
2126404,101.4506978,97.8084093,91.33738151,95.86442875,105.925377,101.0851013,117.4718062,104.8667566,94.97133253,107.5820304,107.2442994,113.660529,105.2046876,97.38088659,95.9290239,95.11275546,12.77787311,54.49069958,0.317245665,0.15942029,0.273493379,0.65991314,0.794218183,0.428908367,0.610332284,0.549485092,0.932715151,0.606133387,0.493853662,0,1.35E-05
2126405,96.8894311,99.83621932,89.93318232,104.1606379,100.7973034,101.0851013,112.2152594,85.33413346,86.71962058,101.4108259,101.9141843,107.9630189,97.19989175,84.30133156,95.9290239,95.11222543,13.77000177,52.10944432,0.648470475,0.117647059,0.273493379,0.543048636,0.263148651,0.210234519,0.447255736,0.42830456,0.76049888,0.368885378,0.00557839,0,2.83E-07
2126406,100.7136186,100.6116781,92.44536481,95.21428084,104.6383485,101.0851013,112.9340196,99.99457327,97.69259562,102.454385,117.3420557,105.6517276,99.28458244,98.37220959,95.9290239,95.22138468,14.1494036,56.36962892,0.291288614,0.14893617,0.273493379,0.559028244,0.661749129,0.501022987,0.474832204,0.779058271,0.690636436,0.430671927,0.530860923,0,0.002719947
2126407,101.3031624,98.82663057,94.30976453,90.01078886,96.58495719,101.0851013,111.9780275,107.0805968,105.4592412,106.0872159,117.2830013,102.470859,97.07028166,107.0041936,95.9290239,96.47843515,13.27604922,59.53129691,0.083540038,0.083333333,0.273493379,0.537899706,0.85440995,0.706842373,0.570831214,0.777715667,0.594489643,0.365043964,0.853103103,0,0.034038904
2126408,101.5054667,99.74987756,94.14649495,89.10430635,105.2410971,101.0851013,110.1746755,105.4264102,103.3002054,104.9986463,118.9658005,102.4522352,93.61578214,108.6531444,95.9290239,97.90421767,13.7277581,59.2544227,0.04734887,0.153846154,0.273493379,0.497682003,0.809434522,0.649627014,0.542065326,0.815974221,0.593926709,0.262658701,0.914660389,0,0.069561759
2126409,99.64563844,100.0257549,90.21936194,90.04719921,104.0869451,101.0851013,110.3225695,108.4317067,101.2095148,99.97346972,107.93974,101.0588852,91.90172628,104.032084,95.9290239,95.15114632,13.86273419,52.59475062,0.084993715,0.144444444,0.273493379,0.500970009,0.891145071,0.59422283,0.409273024,0.56529598,0.551810498,0.211857114,0.742150734,0,0.000969983
2126410,100.1693324,100.2335794,90.62327252,88.67997021,106.5095681,101.0851013,113.9441707,108.9193221,98.20547331,102.7048306,105.0679232,105.561834,98.7934013,98.6839461,95.9290239,95.12389174,13.96441459,53.27970629,0.030407318,0.164179104,0.273493379,0.581486105,0.904402775,0.514614462,0.481450328,0.50000503,0.687919261,0.416114186,0.542498416,0,0.000290941
2126411,103.146379,98.75427093,92.17775458,90.73828898,121.615768,101.0851013,117.4658061,107.8712732,98.00082979,107.7817968,110.7326608,111.7927749,105.9042769,104.604327,95.9290239,95.13459712,13.24064646,55.91581277,0.112585362,0.287234043,0.273493379,0.659779743,0.875907531,0.509191323,0.615611192,0.628793227,0.876259323,0.626867974,0.763513244,0,0.000557664
2126412,101.3442796,100.3918529,91.64214658,105.3131016,98.94572263,101.0851013,109.4102243,101.7720674,103.3556287,99.6848438,111.6868439,100.7277337,97.19175762,108.1231917,95.9290239,100.2116565,14.04185167,55.00752329,0.6944824,0.102564103,0.273493379,0.480686585,0.710077148,0.651095754,0.401645969,0.650486645,0.541800916,0.368644297,0.894876629,0,0.127050762
2126413,99.38657128,100.4228475,90.15493628,106.3140252,100.8923187,101.0851013,107.6604315,101.8758777,102.7145098,98.06955236,111.414314,93.39569501,87.41111816,105.6630523,95.9290239,95.28175124,14.05701616,52.48549694,0.734444115,0.118421053,0.273493379,0.441784874,0.712899631,0.634105831,0.358961246,0.644290658,0.320178428,0.078763422,0.803036713,0,0.004223958
2126414,100.1928852,100.3693091,91.50379605,104.259981,92.29496408,101.0851013,109.6854388,101.7280954,103.2195798,98.58002933,115.8484993,100.4936162,93.05914002,106.1097962,95.9290239,96.47578958,14.03082188,54.77290705,0.652436733,0.048387097,0.273493379,0.486805204,0.708881601,0.647490401,0.372450804,0.745102165,0.534724346,0.246160812,0.819714189,0,0.03397299
2126415,98.27606441,100.9709649,90.67717327,99.31099228,98.6309539,101.0851013,106.9701898,102.1948585,98.70010946,95.1003407,109.7922321,92.76875173,86.26914084,107.72229,95.9290239,95.37114145,14.32518869,53.37111173,0.454849157,0.1,0.273493379,0.426439294,0.72157235,0.527722529,0.28049864,0.607412516,0.301228074,0.044917232,0.879910495,0,0.006451082
2126416,97.98499582,95.77071929,94.62552553,108.0019639,86.35497363,101.0851013,109.358194,104.2979822,95.93800483,95.27038987,106.1055383,102.3655853,102.1134774,85.03484544,95.9290239,95.11725932,11.78091056,60.06676763,0.801834794,0,0.273493379,0.479529838,0.778753863,0.454525591,0.284992258,0.523595279,0.591307577,0.514515374,0.032961332,0,0.0001257
2126417,100.900125,97.7588874,92.8541923,106.6117843,102.5430795,101.0851013,108.6325312,107.8383381,99.02677398,97.8337466,105.1728537,105.1506899,105.3743166,97.35731159,95.9290239,95.1214389,12.75364397,57.06292273,0.746332097,0.131868132,0.273493379,0.46339677,0.875012063,0.536379277,0.352729985,0.502390631,0.675491778,0.611160889,0.49297358,0,0.000229833
2126418,99.91522787,96.20683277,92.07589458,90.31595465,110.1149354,101.0851013,106.0027839,109.8541723,97.39782514,98.80954526,104.4889139,101.0310553,99.91744707,105.8873694,95.9290239,95.1129179,11.99428394,55.74307754,0.095723733,0.193548387,0.273493379,0.404931752,0.929820273,0.493211445,0.378515855,0.486841213,0.550969293,0.449428916,0.811410735,0,1.75E-05
2126419,96.22477315,95.68211864,92.79170427,103.5755073,102.3671218,101.0851013,107.0215076,98.03730595,95.15376573,90.17461878,101.5903248,94.10442312,90.63657427,86.11384379,95.9290239,95.11250574,11.73756171,56.9569549,0.625109229,0.130434783,0.273493379,0.427580202,0.608533284,0.433742924,0.150334467,0.420941591,0.341600859,0.174360243,0.073241618,0,7.27E-06
2126420,95.13188888,98.72135179,98.5677001,89.11223085,93.17496267,101.0851013,103.432535,89.51900658,90.89445644,92.64138822,97.55913453,100.9081872,90.42794001,91.56753159,95.9290239,98.6246673,13.2245404,66.75194733,0.047665255,0.055555556,0.273493379,0.347789511,0.376930533,0.32086943,0.215519837,0.329292206,0.547255409,0.168176692,0.27683424,0,0.0875115
2126421,97.26983752,101.5320018,88.82451859,111.5991784,86.35497363,101.0851013,106.278523,102.4913464,99.70900284,94.5439842,103.7219782,90.0760807,86.37781321,104.2798815,95.9290239,95.22675526,14.59968225,50.22936109,0.945453002,0,0.273493379,0.411062033,0.729633517,0.554458629,0.265796697,0.469404877,0.219837825,0.048138089,0.751401308,0,0.002853753
2126422,97.58179069,101.0075157,90.54952654,106.7268928,108.0184682,101.0851013,105.1265975,97.37512204,96.15284607,91.49258262,101.239177,92.64305762,87.90892155,99.22433272,95.9290239,95.58563048,14.34307156,53.15464711,0.750927788,0.176470588,0.273493379,0.385452217,0.590529267,0.460218974,0.185162189,0.412958223,0.297428771,0.093517435,0.562671689,0,0.011795
2126423,99.72108086,100.1758968,91.20842939,100.2011223,112.4740806,101.0851013,107.6013901,97.65948542,96.11398428,98.91494636,102.8691887,103.3099797,98.27529856,93.35240926,95.9290239,102.9827697,13.93619274,54.27202127,0.490387452,0.212765957,0.273493379,0.440472254,0.598260779,0.459189121,0.381301121,0.450016651,0.619853396,0.400758536,0.343465835,0,0.196163684
2126424,93.41522188,99.7972532,97.03547307,91.76829443,97.18672093,101.0851013,101.9265741,88.78282948,89.48566166,85.48990437,96.5315038,88.26706018,85.02086592,94.08157297,95.9290239,95.1140403,13.75093716,64.15358116,0.153708164,0.088235294,0.273493379,0.314308715,0.356914725,0.283535774,0.026539015,0.30592895,0.165157313,0.007920569,0.370686379,0,4.55E-05
2126425,97.52302491,100.1715793,93.78622215,109.5941681,106.3973904,101.0851013,98.05294416,101.8253962,90.37025818,92.24335934,104.0093075,99.89826804,91.81906657,84.50346254,95.9290239,100.5276681,13.93408036,58.64346842,0.86540329,0.163265306,0.273493379,0.228189469,0.711527098,0.306977956,0.205001765,0.475937329,0.516729004,0.209407226,0.01312418,0,0.135135675
2126426,100.3789949,93.32855788,92.78848186,97.98207836,106.3391276,101.0851013,110.2060925,111.0937067,100.2964242,108.4445413,105.8057319,89.29912461,98.57194208,107.0271625,95.9290239,95.11507017,10.58605587,56.9514903,0.401792483,0.162790698,0.273493379,0.498380472,0.963521787,0.570025542,0.633124479,0.51677916,0.196353096,0.409550526,0.853960561,0,7.12E-05
2126427,95.12118195,100.2072514,94.07139393,110.299779,105.2410971,101.0851013,97.3042054,91.78312559,85.45760053,89.43646531,100.3164603,97.35460177,86.24960922,85.71651678,95.9290239,95.17093185,13.95153336,59.12706562,0.893574691,0.153846154,0.273493379,0.211543372,0.438489322,0.176790455,0.130828467,0.391980195,0.439842659,0.044338349,0.05840893,0,0.001462934
2126428,102.3264686,98.88503942,94.25679899,95.69285125,94.0274613,101.0851013,114.5060139,107.1535982,107.7795097,107.8380703,115.5086978,103.926274,102.9739791,107.6385386,95.9290239,95.47564224,13.3046264,59.44147742,0.310395461,0.0625,0.273493379,0.594261171,0.856394773,0.768330467,0.61709824,0.737376753,0.638481868,0.540019127,0.876783956,0,0.009054682
2126429,99.39022782,102.6503677,90.13418039,105.1490851,96.30847115,101.0851013,113.1536965,108.2746224,96.85873728,101.7488375,93.26995413,104.979698,97.73458612,95.89802895,95.9290239,95.11424158,15.14685521,52.45029888,0.687934071,0.081081081,0.273493379,0.56391214,0.88687413,0.478925389,0.456187827,0.231777396,0.670323278,0.384732774,0.438496832,0,5.05E-05
2126431,100.7002443,98.577667,100.5457337,88.04960777,98.42970832,101.0851013,104.5388588,105.645885,109.9469634,104.5790279,104.0015119,110.9002271,94.72930998,100.6207278,95.9290239,99.38473132,13.15424102,70.10631686,0.005240199,0.098360656,0.273493379,0.372385501,0.815401787,0.825768904,0.530976742,0.475760095,0.849280652,0.295661699,0.61480077,0,0.10644822
2126432,99.67358468,98.1621122,96.8130578,89.12765925,101.3867862,101.0851013,102.8065137,94.8308493,110.3166927,100.0884196,101.3534973,107.1846104,100.4322555,104.9882963,95.9290239,95.58721155,12.9509262,63.77640709,0.048281232,0.12244898,0.273493379,0.33387169,0.52135342,0.835566887,0.41231062,0.415557303,0.736970249,0.46468693,0.777847272,0,0.01183439
2126433,103.775248,98.46282513,95.83709779,98.57064767,102.9068571,101.0851013,107.784271,102.6559556,115.484646,105.4040072,116.3343671,113.2204747,98.74264596,104.3432808,95.9290239,107.7664501,13.09805335,62.12136417,0.425291018,0.134831461,0.273493379,0.444538096,0.73410905,0.972519829,0.55277715,0.756148403,0.919413812,0.414609887,0.75376808,0,0.319184939
2126434,100.0127267,99.22326221,93.85882106,104.0640339,103.0949467,101.0851013,103.9902035,96.83127638,112.9853315,94.53433657,105.8428086,103.9248963,95.78618138,99.37095727,95.9290239,95.79071839,13.47010567,58.76658239,0.644613576,0.136363636,0.273493379,0.360187696,0.575742729,0.906286941,0.265541754,0.517622102,0.638440224,0.3269855,0.568145357,0,0.01690469
2126435,96.55445091,97.98749434,95.13884947,97.26122019,99.05426357,101.0851013,102.4430007,98.64246014,101.0644401,89.46353463,99.54852685,93.31275522,90.51812766,96.07955668,95.9290239,95.12034896,12.86549246,60.93726758,0.373012337,0.103448276,0.273493379,0.325790004,0.62498673,0.590378289,0.131543784,0.374521176,0.317671442,0.170849695,0.445273476,0,0.000202677
2126436,99.87744281,100.1739014,92.41715754,106.4467803,108.1349386,101.0851013,107.3991127,101.9593506,99.13794866,94.35484352,114.0338045,95.42544879,86.59693049,108.2477937,95.9290239,95.72119963,13.9352165,56.32179475,0.739744342,0.177419355,0.273493379,0.435975187,0.715169163,0.539325453,0.260798579,0.703844954,0.381530953,0.054632338,0.899528168,0,0.015172655
2126437,102.7003079,100.2324605,93.98850932,91.24603252,106.6163003,101.0851013,110.3024772,102.2900065,107.1244416,106.2488361,120.5710465,108.2210321,94.1729293,104.2145052,95.9290239,107.4633034,13.96386717,58.98650907,0.132856941,0.165048544,0.273493379,0.500523313,0.724159316,0.750970885,0.575102093,0.852469598,0.768297737,0.279171558,0.748960732,0,0.308781505
2126438,105.3892173,99.54506198,95.16934262,100.3371572,97.26695609,101.0851013,115.8993044,107.1091789,109.047486,112.1558722,124.6587502,110.8979083,101.6488503,109.3784538,95.9290239,110.8636568,13.62754979,60.98897817,0.495818625,0.088888889,0.273493379,0.624996347,0.855187065,0.801932372,0.731197884,0.945403822,0.849210561,0.500744648,0.941737048,0,0.393591854
2126439,108.0612785,98.88909196,95.17706377,110.9233571,104.1228398,101.0851013,124.3343505,108.0933269,112.3007988,117.1206275,125.889907,112.2932796,105.465045,108.3199604,95.9290239,113.1619483,13.30660915,61.00207177,0.918470947,0.144736842,0.273493379,0.830566596,0.881944916,0.888146537,0.862393529,0.973394257,0.891387871,0.613849919,0.902222237,0,0.46807275
2126440,106.5863657,97.78549058,95.37869355,95.75505698,98.94572263,101.0851013,123.4873197,106.6626326,111.0616808,117.8783909,122.9024507,111.8874472,105.8348304,109.2498288,95.9290239,119.2437503,12.76665987,61.34399761,0.312879014,0.102564103,0.273493379,0.809301409,0.843045985,0.855309386,0.88241773,0.905474231,0.879120945,0.624809703,0.936935324,0,0.625161218
2126441,104.7914852,97.29343637,98.17299964,99.921237,104.0607144,101.0851013,121.4202307,103.5442225,107.6123894,113.3220906,121.0329769,109.2479484,104.6066635,97.60732446,95.9290239,108.0944843,12.52591686,66.08261028,0.479213079,0.144230769,0.273493379,0.761603568,0.758260004,0.763901708,0.762015672,0.862971618,0.799337911,0.588409008,0.502306856,0,0.327002237
2126442,106.4265714,99.86938078,97.66993414,102.7704905,111.3616001,101.0851013,122.4043004,107.3163235,110.4435412,114.6290745,123.7150046,108.8768417,104.0347014,106.9871044,95.9290239,99.3616966,13.78622638,65.22950668,0.592969064,0.203703704,0.273493379,0.780807376,0.860819088,0.838928426,0.796553245,0.923947701,0.788120622,0.57145706,0.852465146,0,0.105874318
2126443,92.52046445,98.67775203,98.7385464,87.91938342,86.35497363,101.0851013,102.2043011,92.14170393,89.94614633,90.33473,86.0217236,91.51580507,92.20487581,84.78113599,95.9290239,95.15787466,13.20320873,67.04167022,4.10E-05,0,0.273493379,0.320483191,0.448238654,0.295738813,0.154565471,0.066988379,0.263355776,0.22084193,0.023490058,0,0.001137614
2126444,98.14476413,98.38813141,96.69036834,108.5483151,86.35497363,101.0851013,107.7348331,92.16369733,93.6540491,97.27104634,105.0419398,105.8226831,101.2236929,93.710008,95.9290239,95.90228641,13.06150862,63.56834905,0.823647778,0,0.273493379,0.443438983,0.448836629,0.3939998,0.337860405,0.499414294,0.695803837,0.488143734,0.356815419,0,0.019684367
2126445,102.3887581,98.5293675,93.87576739,111.5671075,108.6749378,101.0851013,109.4371143,106.291002,99.89765905,98.81556585,106.174468,106.8258597,106.3316075,102.4981513,95.9290239,95.14832644,13.13060995,58.79532016,0.944172575,0.181818182,0.273493379,0.481872447,0.832941775,0.559458099,0.378674951,0.525162402,0.72612644,0.6395333,0.684887213,0,0.000899727
2126446,100.0743683,99.52452062,106.057606,105.4350153,86.35497363,101.0851013,96.2835176,97.99296261,114.9793207,95.6785103,103.4432368,106.2340234,98.53032347,105.5091006,95.9290239,95.11230986,13.6174997,79.45340585,0.699349786,0,0.273493379,0.188851256,0.60732764,0.959128496,0.295777003,0.463067673,0.70823725,0.408317024,0.797289515,0,2.39E-06
2126447,100.5607505,98.30753088,105.1620232,101.2579899,99.32958693,101.0851013,100.4123919,97.95686971,110.5367714,97.33698125,102.4658781,105.5129301,100.9338036,100.7596728,95.9290239,95.11475303,13.02207391,77.93466744,0.53258272,0.105691057,0.273493379,0.280645139,0.606346316,0.841399065,0.339602761,0.440847356,0.686441061,0.479551928,0.61998775,0,6.33E-05
2126448,97.20592837,100.620014,107.5105583,91.49906106,86.35497363,101.0851013,95.81134717,98.88683481,113.3359095,95.47672574,99.31279525,100.0995564,93.76836119,90.61111716,95.9290239,95.11226168,14.15348203,81.91733721,0.142959065,0,0.273493379,0.178353877,0.631630996,0.915577406,0.290444765,0.369161802,0.522813263,0.267180874,0.241130156,0,1.19E-06
